remap_id,entity_name
17144,traditional diner setting
17146,"cozy, welcoming environment"
17148,soccer-friendly atmosphere
17149,variety in menu
17150,Users who enjoy cute cafes
17154,Tandoori dishes
17158,Basmati Rice
17161,event experiences
17166,diverse gaming options
17167,Gambling venue
17168,casual and laid-back atmosphere
17169,Users who enjoy craft beers
17170,Users who enjoy happy hour deals
17171,Users who like friendly bartenders
17172,innovative twists on traditional dishes
17173,slight mess while eating
17174,Users who enjoy brunch and drinks
17183,"clean, spacious ambiance"
17184,fusion food concepts
17188,good-sized portions
17189,higher for quality and novelty
17190,Aveda Signature Services
17191,beauty and wellness treatments
17193,luxurious and welcoming environment
17194,Salon Spa
17196,wellness treatments
17197,high-quality beauty services
17200,high-quality small portions
17203,deep-fried cheese curds
17206,fun and unique ice cream shop setting
17207,old-school ice cream joints
17212,cheesecake-stuffed snowballs
17214,Snowball Lounge
17218,homemade goods
17221,spinning classes
17222,dedicated instructors
17223,high-quality equipment
17224,Spinning enthusiasts
17226,simple ordering process
17228,unique milkshake flavors
17229,banana foster pancakes
17232,"fresh, natural ingredients"
17234,Brunch café
17236,art activities
17237,Art studio
17238,painting and sipping drinks
17239,fun and social experience
17240,solo participation
17241,Eddystone
17243,modern and cozy ambiance
17244,wide range of beers
17245,custom six-packs
17246,specialty beer selections
17248,dog-friendly areas
17249,historical markers
17250,variety of terrain
17254,city history
17259,huuuge tubs
17260,cozy fireplaces
17261,trendy lobby spaces
17262,Individuals who appreciate boutique hotels
17264,pet care items
17265,pet grooming products
17266,local animal-loving business
17271,simple yet nice ambiance
17272,Individuals craving Thai food
17273,People seeking freshly made dishes with traditional flavors
17275,home services
17276,Air-Heating And Air Conditioning
17279,moderately priced
17281,Users seeking upscale dining experience
17283,delectable menu
17285,exceptional customer experience
17293,great variety in menu options
17295,moderately-priced menu
17296,menu with unique combinations
17297,Individuals who enjoy a diverse menu
17300,delicious and diverse menu offerings
17304,wide variety of flavorful beers
17310,gear rental
17311,food availability
17312,assistance from the crew
17313,Marina
17314,value-added services
17318,moderately priced meals
17319,serene dining locations
17324,special toppings
17326,gorgonzola
17328,willing to wait for quality
17330,Pakistani chaats
17331,chaats
17332,Pakistani lassis
17333,lassis
17334,extensive lassi selections
17335,"small, takeout-friendly setting"
17338,gay sports bar enthusiasts
17340,crave-able food
17341,People who appreciate upscale dining experiences
17342,delightful atmosphere
17344,Fans of sandwiches
17349,occasional delays
17353,variety of acts
17356,trendy and welcoming atmospheres
17359,menu options with interesting fillings
17363,Users who enjoy Italian dishes
17364,Users who enjoy brunch offerings
17365,updated decor
17369,Fans of flavorful fast food burgers
17371,"those who appreciate fresh, tasty, and inexpensive burgers"
17372,organic burgers
17375,cheddar cheese
17376,real cheddar cheese
17377,Fans of organic burgers
17379,individuals seeking alterations
17380,customized alterations
17381,professional alterations
17382,bridal gown alterations
17383,special occasion alterations
17385,reclining leather seats
17386,full service bar
17389,cozy cinema experience
17391,mild spiciness
17392,serene dining atmosphere
17394,retro 80s vibe
17397,Fans of retro 80s vibe
17398,Optometry clinic
17400,care
17402,patient
17403,intuitive
17405,"Individuals seeking a thorough, patient, intuitive, and knowledgeable optometrist"
17413,homemade pierogies
17415,reminiscent of homemade meals from Babcie's kitchen
17417,wide range of equipment
17419,wellness services
17422,quality doughnuts
17428,plant-based sandwiches
17429,Food Center
17431,bakery and prepared foods
17432,drag bingo
17434,new cuisine
17435,Mexican street style tacos
17437,Fans of Mexican street style tacos
17438,Fans of relaxed atmospheres
17439,Fans of salsa
17444,classical
17446,affordable ticket packages
17447,accommodating facilities for physically challenged patrons
17449,Symphony
17457,Pork Belly & Kimchi Omelet
17458,Grilled Flank Steak
17460,fries with aioli
17461,ratatouille
17462,pumpkin tart
17463,oat financier cake
17464,spa environment
17465,luxurious spa environment
17470,skincare treatments
17471,high-end beauty services
17472,Users who appreciate high-end beauty services
17475,sizeable dishes
17481,Asian appetizers
17484,"casual, authentic"
17485,Japanese and Korean cuisine
17487,delicious and flavorful offerings
17489,Those who enjoy soup dumplings
17490,"fresh, healthy, and customizable options"
17491,bright bakery atmosphere
17492,cute bakery atmosphere
17493,homemade pastries
17496,pizza and drinks
17500,Fans of late-night eats
17502,"classy, intimate atmosphere"
17503,mixology enthusiasts
17504,"modern, upscale dishes"
17506,creative craft cocktails
17508,thorough car wash process
17509,complimentary vacuum service
17510,good drying facility
17513,eyeglasses
17514,nice selection of brand name glasses
17515,"Users who value fast service, convenient location, and personalized attention"
17519,Fast-casual diners
17520,Fans of flavorful falafel
17521,Fans of tasty chicken dishes
17522,Fans of customizable bowls
17523,convenient sushi
17526,satisfying lunch
17528,cozy Irish pub
17529,decent food menu
17532,spicy Thai food
17534,kid-friendly service
17537,tasty breakfast and brunch options
17538,Book store
17542,community-oriented individuals
17545,People who appreciate a diverse menu
17546,pizza crust
17547,unique pizza crust
17548,lively festivals
17549,Mardi Gras-like celebrations
17552,debauchery
17553,cultural traditions
17554,Fans of lively festivals
17555,Fans of Mardi Gras-like celebrations
17556,hot and fresh dishes
17558,General chicken
17559,House Fried rice
17560,$5 burger nights
17561,forgiving of minor service hiccups
17566,pedicure
17568,acrylic manicures
17573,high-quality vegan options
17576,glass blowing demonstrations
17577,glass making
17579,Art venue
17582,parking (may be limited)
17584,ramen lovers
17585,diverse shopping experience
17586,mix of stores
17587,convenient dining options
17588,away from large crowds
17590,Osteria
17594,beans
17596,homemade BBQ dishes
17600,Customers who enjoy pizza
17602,tasty beers
17604,Individuals who enjoy unique brewery experiences
17606,Customers seeking customizable options
17607,People who prefer casual dining
17609,flavorful quesadillas
17613,Asian food ingredients
17614,full butcher shop
17616,clean and well-maintained nail salon
17617,wide selection of nail polishes
17618,additional services for special occasions
17620,bride and bridal parties
17621,Users who enjoy clean nail salons
17623,variety of side dishes
17624,kids' menu options
17625,Users who enjoy higher-end breakfast/brunch places
17626,Families looking for kids' menu options
17628,baked goods like sticky buns
17629,baked goods like cinnamon rolls
17630,Individuals who appreciate baked goods
17631,vegetarian/vegan Ethiopian cuisine
17633,exotic
17634,vegetarian/vegan cuisine
17637,high-quality drinks
17642,fish sandwiches
17645,artistic elements
17646,serene settings
17655,variety of workout options
17657,multiple rooms
17658,range of fitness classes
17659,Graduate Hospital
17660,pricing changes
17662,office treats
17663,special gatherings
17667,exquisite flavors
17672,high-quality water ice
17673,Individuals who appreciate authentic flavors
17674,Individuals who enjoy high-quality water ice
17675,Individuals seeking a variety of flavors
17676,Individuals who prefer friendly customer service
17679,hip and eclectic style
17681,hummus options
17682,Turkey Wrap
17683,Hummus Envy
17684,those who enjoy unique food combinations
17685,graffiti-laden
17686,diverse shared plates
17687,explosive flavors
17692,well-maintained convention centers
17693,convenient layouts
17694,easy access to hotels
17695,easy access to amenities
17696,Users who enjoy convention centers
17698,children's museum exhibits
17699,Parents looking for indoor activities
17700,locals seeking membership
17701,Travelers seeking fun children’s museum
17702,families with young children (2-7 years old)
17703,cost savings via membership
17708,Roundabout Grill
17714,excellent sushi
17715,pescatarian options
17716,General Tso Chicken
17717,Szechuan-style tofu
17718,delicious vegetarian options
17719,varied Chinese dishes
17722,"charming, cozy environment"
17724,lower prices for frilly drinks
17725,self-serve coffee
17727,comfortable seating arrangements
17728,"Users who appreciate charming, cozy coffee shops with friendly baristas, lower prices for frilly drinks, self-serve coffee, free wifi, and comfortable seating arrangements"
17732,environmentally friendly shopping experiences
17737,convenient payment options
17738,lively dining
17739,luxurious pampering
17740,quality hair styling
17743,various styles of yoga
17744,"welcoming, energetic environment"
