model,user_id,interaction_bin,precision@20,recall@20,ndcg@20
base,603,30-39,0.0,0.0,0.0
base,604,30-39,0.0,0.0,0.0
base,605,30-39,0.0,0.0,0.0
base,606,10-19,0.0,0.0,0.0
base,607,10-19,0.0,0.0,0.0
base,608,0-9,0.0,0.0,0.0
base,609,10-19,0.0,0.0,0.0
base,610,10-19,0.0,0.0,0.0
base,611,20-29,0.0,0.0,0.0
base,612,0-9,0.0,0.0,0.0
base,613,10-19,0.0,0.0,0.0
base,614,10-19,0.05,0.2,0.3391602052736161
base,615,20-29,0.0,0.0,0.0
base,616,50-59,0.25,0.3333333333333333,0.46385976320432953
base,617,50-59,0.05,0.06666666666666667,0.17060921827860473
base,618,60+,0.25,0.21739130434782608,0.19841951487684467
base,619,60+,0.15,0.08571428571428572,0.15216297049724314
base,620,10-19,0.0,0.0,0.0
base,621,60+,0.15,0.08571428571428572,0.18809735294781998
base,622,10-19,0.0,0.0,0.0
base,623,20-29,0.1,0.3333333333333333,0.176682721262084
base,624,30-39,0.0,0.0,0.0
base,625,60+,0.05,0.05555555555555555,0.047934103497110726
base,626,0-9,0.0,0.0,0.0
base,627,40-49,0.0,0.0,0.0
base,628,0-9,0.0,0.0,0.0
base,629,50-59,0.0,0.0,0.0
base,630,0-9,0.0,0.0,0.0
base,631,60+,0.15,0.02654867256637168,0.12307696602511763
base,632,40-49,0.0,0.0,0.0
base,633,20-29,0.0,0.0,0.0
base,634,20-29,0.0,0.0,0.0
base,635,0-9,0.0,0.0,0.0
base,636,10-19,0.05,0.2,0.0890802702182344
base,637,10-19,0.0,0.0,0.0
base,638,50-59,0.1,0.125,0.07862095811678395
base,639,10-19,0.0,0.0,0.0
base,640,20-29,0.05,0.16666666666666666,0.10778915452451093
base,641,40-49,0.05,0.07692307692307693,0.04477964588350192
base,642,20-29,0.05,0.16666666666666666,0.07256783117062009
base,643,10-19,0.1,0.3333333333333333,0.1992173326479437
base,644,60+,0.15,0.13043478260869565,0.14812528634118774
base,645,20-29,0.0,0.0,0.0
base,646,60+,0.35,0.2413793103448276,0.4240952917750142
base,647,60+,0.0,0.0,0.0
base,648,10-19,0.0,0.0,0.0
base,649,10-19,0.0,0.0,0.0
base,650,0-9,0.0,0.0,0.0
base,651,0-9,0.0,0.0,0.0
base,652,10-19,0.0,0.0,0.0
base,653,20-29,0.05,0.16666666666666666,0.30260241349881345
base,654,10-19,0.0,0.0,0.0
base,655,40-49,0.05,0.09090909090909091,0.05994083762128166
base,656,0-9,0.0,0.0,0.0
base,657,40-49,0.0,0.0,0.0
base,658,40-49,0.0,0.0,0.0
base,659,10-19,0.0,0.0,0.0
base,660,10-19,0.05,0.2,0.08297572808511901
base,661,10-19,0.0,0.0,0.0
base,662,0-9,0.0,0.0,0.0
base,663,30-39,0.05,0.1111111111111111,0.23504554941448536
base,664,40-49,0.0,0.0,0.0
base,665,10-19,0.0,0.0,0.0
base,666,60+,0.05,0.047619047619047616,0.04275831251503158
base,667,0-9,0.05,0.3333333333333333,0.2960819109658652
base,668,60+,0.0,0.0,0.0
base,669,10-19,0.0,0.0,0.0
base,670,0-9,0.0,0.0,0.0
base,671,30-39,0.05,0.1,0.11004588314904008
base,672,10-19,0.0,0.0,0.0
base,673,40-49,0.05,0.07692307692307693,0.049043960636177025
base,674,60+,0.05,0.023809523809523808,0.04275831251503158
base,675,10-19,0.0,0.0,0.0
base,676,10-19,0.0,0.0,0.0
base,677,20-29,0.0,0.0,0.0
base,678,20-29,0.05,0.16666666666666666,0.07947838320659593
base,679,10-19,0.0,0.0,0.0
base,680,0-9,0.0,0.0,0.0
base,681,40-49,0.0,0.0,0.0
base,682,10-19,0.05,0.3333333333333333,0.10858087310103355
base,683,10-19,0.0,0.0,0.0
base,684,10-19,0.05,0.25,0.09361800268759637
base,685,40-49,0.0,0.0,0.0
base,686,10-19,0.05,0.25,0.3903800499921017
base,687,20-29,0.0,0.0,0.0
base,688,0-9,0.0,0.0,0.0
base,689,30-39,0.0,0.0,0.0
base,690,10-19,0.0,0.0,0.0
base,691,0-9,0.0,0.0,0.0
base,692,10-19,0.05,0.2,0.21398626473452756
base,693,40-49,0.0,0.0,0.0
base,694,60+,0.1,0.09523809523809523,0.09021675003043265
base,695,50-59,0.0,0.0,0.0
base,696,0-9,0.0,0.0,0.0
base,697,10-19,0.0,0.0,0.0
base,698,20-29,0.0,0.0,0.0
base,699,10-19,0.05,0.3333333333333333,0.1125388887954676
base,700,20-29,0.0,0.0,0.0
base,701,10-19,0.05,0.25,0.11284514134893527
base,702,10-19,0.0,0.0,0.0
base,703,20-29,0.0,0.0,0.0
base,704,10-19,0.05,0.25,0.24630238874073
base,705,10-19,0.0,0.0,0.0
base,706,30-39,0.05,0.1,0.07839826897867533
base,707,10-19,0.0,0.0,0.0
base,708,20-29,0.1,0.2857142857142857,0.1666320085785405
base,709,0-9,0.0,0.0,0.0
base,710,10-19,0.0,0.0,0.0
base,711,10-19,0.0,0.0,0.0
base,712,10-19,0.0,0.0,0.0
base,713,10-19,0.0,0.0,0.0
base,714,10-19,0.05,0.2,0.09803928583135704
base,715,40-49,0.05,0.08333333333333333,0.059109628562248356
base,716,30-39,0.05,0.1111111111111111,0.07075576072108061
base,717,30-39,0.05,0.09090909090909091,0.1036806144573329
base,718,0-9,0.05,0.3333333333333333,0.46927872602275644
base,719,10-19,0.0,0.0,0.0
base,720,60+,0.05,0.058823529411764705,0.03709674194804795
base,721,10-19,0.0,0.0,0.0
base,722,0-9,0.0,0.0,0.0
base,723,10-19,0.0,0.0,0.0
base,724,10-19,0.0,0.0,0.0
base,725,10-19,0.0,0.0,0.0
base,726,10-19,0.0,0.0,0.0
base,727,0-9,0.0,0.0,0.0
base,728,0-9,0.0,0.0,0.0
base,729,0-9,0.05,0.3333333333333333,0.15642624200758548
base,730,0-9,0.0,0.0,0.0
base,731,10-19,0.0,0.0,0.0
base,732,10-19,0.0,0.0,0.0
base,733,0-9,0.0,0.0,0.0
base,734,50-59,0.05,0.058823529411764705,0.041389435449602524
base,735,0-9,0.0,0.0,0.0
base,736,20-29,0.0,0.0,0.0
base,737,10-19,0.0,0.0,0.0
base,738,20-29,0.0,0.0,0.0
base,739,20-29,0.15,0.375,0.26633305405547103
base,740,10-19,0.0,0.0,0.0
base,741,0-9,0.0,0.0,0.0
base,742,10-19,0.0,0.0,0.0
base,743,10-19,0.05,0.2,0.09460634670666435
base,744,20-29,0.0,0.0,0.0
base,745,0-9,0.0,0.0,0.0
base,746,10-19,0.0,0.0,0.0
base,747,0-9,0.0,0.0,0.0
base,748,20-29,0.0,0.0,0.0
base,749,0-9,0.0,0.0,0.0
base,750,0-9,0.0,0.0,0.0
base,751,10-19,0.05,0.2,0.07721668828275381
base,752,60+,0.05,0.038461538461538464,0.06117331537803186
base,753,50-59,0.05,0.06666666666666667,0.0734773909038217
base,754,50-59,0.1,0.125,0.08156871396714456
base,755,30-39,0.1,0.2222222222222222,0.13869916163937135
base,756,10-19,0.05,0.2,0.10699313236726378
base,757,60+,0.35,0.11864406779661017,0.4788658444927176
base,758,0-9,0.0,0.0,0.0
base,759,10-19,0.0,0.0,0.0
base,760,10-19,0.0,0.0,0.0
base,761,10-19,0.0,0.0,0.0
base,762,20-29,0.0,0.0,0.0
base,763,60+,0.1,0.06896551724137931,0.10940465798221156
base,764,40-49,0.1,0.18181818181818182,0.2764816385528877
base,765,10-19,0.05,0.3333333333333333,0.46927872602275644
base,766,20-29,0.05,0.125,0.07979453856244817
base,767,40-49,0.0,0.0,0.0
base,768,40-49,0.05,0.08333333333333333,0.051573320538546435
base,769,0-9,0.0,0.0,0.0
base,770,10-19,0.0,0.0,0.0
base,771,10-19,0.0,0.0,0.0
base,772,0-9,0.0,0.0,0.0
base,773,10-19,0.0,0.0,0.0
base,774,10-19,0.0,0.0,0.0
base,775,20-29,0.0,0.0,0.0
base,776,40-49,0.0,0.0,0.0
base,777,10-19,0.0,0.0,0.0
base,778,0-9,0.0,0.0,0.0
base,779,10-19,0.0,0.0,0.0
base,780,10-19,0.0,0.0,0.0
base,781,20-29,0.1,0.25,0.14754990994779996
base,782,0-9,0.0,0.0,0.0
base,783,30-39,0.0,0.0,0.0
base,784,10-19,0.0,0.0,0.0
base,785,10-19,0.05,0.2,0.07721668828275381
base,786,10-19,0.0,0.0,0.0
base,787,0-9,0.0,0.0,0.0
base,788,0-9,0.0,0.0,0.0
base,789,30-39,0.3,0.6,0.49789040728776407
base,790,0-9,0.0,0.0,0.0
base,791,0-9,0.0,0.0,0.0
base,792,10-19,0.0,0.0,0.0
base,793,10-19,0.0,0.0,0.0
base,794,60+,0.15,0.09375,0.11131896199417196
base,795,30-39,0.0,0.0,0.0
base,796,10-19,0.0,0.0,0.0
base,797,0-9,0.0,0.0,0.0
base,798,0-9,0.0,0.0,0.0
base,799,10-19,0.0,0.0,0.0
base,800,0-9,0.0,0.0,0.0
base,801,0-9,0.05,0.3333333333333333,0.11480929472601784
base,802,60+,0.0,0.0,0.0
base,803,10-19,0.0,0.0,0.0
base,804,10-19,0.0,0.0,0.0
base,805,20-29,0.05,0.125,0.09010000865236768
base,806,0-9,0.0,0.0,0.0
base,807,10-19,0.0,0.0,0.0
base,808,10-19,0.0,0.0,0.0
base,809,60+,0.0,0.0,0.0
base,810,0-9,0.0,0.0,0.0
base,811,20-29,0.05,0.125,0.15958907712489634
base,812,60+,0.0,0.0,0.0
base,813,0-9,0.0,0.0,0.0
base,814,10-19,0.0,0.0,0.0
base,815,40-49,0.0,0.0,0.0
base,816,0-9,0.0,0.0,0.0
base,817,10-19,0.05,0.25,0.10889376106823218
base,818,10-19,0.0,0.0,0.0
base,819,60+,0.1,0.05263157894736842,0.07072292931370272
base,820,0-9,0.0,0.0,0.0
base,821,10-19,0.05,0.25,0.09992090652113537
base,822,0-9,0.0,0.0,0.0
base,823,10-19,0.0,0.0,0.0
base,824,10-19,0.0,0.0,0.0
base,825,10-19,0.05,0.2,0.08133484538841967
base,826,10-19,0.0,0.0,0.0
base,827,20-29,0.0,0.0,0.0
base,828,60+,0.3,0.21428571428571427,0.40299676022471254
base,829,40-49,0.15,0.25,0.3856986451113647
base,830,60+,0.05,0.05555555555555555,0.05412479622841819
base,831,30-39,0.05,0.1,0.06362078819895171
base,832,60+,0.0,0.0,0.0
base,833,60+,0.05,0.05,0.05494858807198588
base,834,20-29,0.05,0.14285714285714285,0.06360039474961571
base,835,0-9,0.0,0.0,0.0
base,836,10-19,0.0,0.0,0.0
base,837,30-39,0.0,0.0,0.0
base,838,10-19,0.0,0.0,0.0
base,839,0-9,0.0,0.0,0.0
base,840,60+,0.1,0.06451612903225806,0.10229526794987165
base,841,10-19,0.0,0.0,0.0
base,842,10-19,0.0,0.0,0.0
base,843,50-59,0.1,0.13333333333333333,0.09125903642680892
base,844,10-19,0.0,0.0,0.0
base,845,50-59,0.05,0.06666666666666667,0.03884264315548268
base,846,0-9,0.0,0.0,0.0
base,847,50-59,0.0,0.0,0.0
base,848,20-29,0.0,0.0,0.0
base,849,30-39,0.0,0.0,0.0
base,850,0-9,0.0,0.0,0.0
base,851,10-19,0.0,0.0,0.0
base,852,60+,0.0,0.0,0.0
base,853,10-19,0.1,0.4,0.17939639802506838
base,854,30-39,0.1,0.2,0.14981130594407083
base,855,10-19,0.0,0.0,0.0
base,856,10-19,0.0,0.0,0.0
base,857,10-19,0.0,0.0,0.0
base,858,60+,0.0,0.0,0.0
base,859,30-39,0.15,0.3,0.23680742154717782
base,860,10-19,0.0,0.0,0.0
base,861,30-39,0.0,0.0,0.0
base,862,30-39,0.0,0.0,0.0
base,863,20-29,0.0,0.0,0.0
base,864,40-49,0.1,0.15384615384615385,0.11619354028645967
base,865,0-9,0.0,0.0,0.0
base,866,30-39,0.0,0.0,0.0
base,867,30-39,0.0,0.0,0.0
base,868,10-19,0.05,0.25,0.09992090652113537
base,869,10-19,0.0,0.0,0.0
base,870,60+,0.05,0.05,0.039621067055815605
base,871,0-9,0.0,0.0,0.0
base,872,20-29,0.0,0.0,0.0
base,873,10-19,0.05,0.3333333333333333,0.16716045496620227
base,874,10-19,0.05,0.2,0.09460634670666435
base,875,10-19,0.0,0.0,0.0
base,876,40-49,0.0,0.0,0.0
base,877,60+,0.15,0.08571428571428572,0.11312246241091907
base,878,60+,0.05,0.02702702702702703,0.05059568297461706
base,879,10-19,0.05,0.25,0.16812753627111746
base,880,60+,0.05,0.02702702702702703,0.04734667987788577
base,881,30-39,0.05,0.09090909090909091,0.05446333035917803
base,882,0-9,0.0,0.0,0.0
base,883,10-19,0.05,0.25,0.10889376106823218
base,884,30-39,0.0,0.0,0.0
base,885,0-9,0.0,0.0,0.0
base,886,10-19,0.0,0.0,0.0
base,887,20-29,0.05,0.16666666666666666,0.19092086617893467
base,888,0-9,0.0,0.0,0.0
base,889,30-39,0.1,0.18181818181818182,0.1524952960305051
base,890,40-49,0.1,0.15384615384615385,0.09257411577094553
base,891,30-39,0.05,0.1111111111111111,0.06794340091829075
base,892,10-19,0.05,0.25,0.3903800499921017
base,893,0-9,0.0,0.0,0.0
base,894,10-19,0.1,0.4,0.17525597411411084
base,895,10-19,0.05,0.3333333333333333,0.1125388887954676
base,896,10-19,0.05,0.25,0.3903800499921017
base,897,20-29,0.1,0.2857142857142857,0.20214650529870495
base,898,0-9,0.0,0.0,0.0
base,899,60+,0.05,0.037037037037037035,0.039621067055815605
base,900,30-39,0.05,0.1111111111111111,0.07075576072108061
base,901,40-49,0.0,0.0,0.0
base,902,0-9,0.05,0.3333333333333333,0.10858087310103355
base,903,60+,0.15,0.09090909090909091,0.14582674562236228
base,904,0-9,0.05,0.3333333333333333,0.20210734650054757
base,905,30-39,0.0,0.0,0.0
base,906,10-19,0.0,0.0,0.0
base,907,10-19,0.0,0.0,0.0
base,908,10-19,0.0,0.0,0.0
base,909,10-19,0.0,0.0,0.0
base,910,60+,0.4,0.06201550387596899,0.4606870812339567
base,911,0-9,0.05,0.3333333333333333,0.12011565579805131
base,912,20-29,0.1,0.3333333333333333,0.21252302622743086
base,913,0-9,0.0,0.0,0.0
base,914,10-19,0.0,0.0,0.0
base,915,10-19,0.0,0.0,0.0
base,916,10-19,0.0,0.0,0.0
base,917,20-29,0.0,0.0,0.0
base,918,10-19,0.0,0.0,0.0
base,919,40-49,0.1,0.14285714285714285,0.11305007802436315
base,920,30-39,0.05,0.1111111111111111,0.05750402108673013
base,921,10-19,0.05,0.25,0.24630238874073
base,922,0-9,0.0,0.0,0.0
base,923,10-19,0.05,0.25,0.09550669086270785
base,924,60+,0.05,0.043478260869565216,0.03730675036644464
base,925,10-19,0.05,0.2,0.07721668828275381
base,926,10-19,0.0,0.0,0.0
base,927,0-9,0.0,0.0,0.0
base,928,10-19,0.0,0.0,0.0
base,929,60+,0.0,0.0,0.0
base,930,30-39,0.0,0.0,0.0
base,931,10-19,0.0,0.0,0.0
base,932,20-29,0.05,0.125,0.2529427027676571
base,933,0-9,0.0,0.0,0.0
base,934,20-29,0.0,0.0,0.0
base,935,10-19,0.0,0.0,0.0
base,936,40-49,0.05,0.07142857142857142,0.04273705117790157
base,937,60+,0.0,0.0,0.0
base,938,60+,0.2,0.19047619047619047,0.2465047300087329
base,939,10-19,0.0,0.0,0.0
base,940,10-19,0.0,0.0,0.0
base,941,10-19,0.0,0.0,0.0
base,942,60+,0.1,0.1,0.08695197096315589
base,943,10-19,0.0,0.0,0.0
base,944,20-29,0.0,0.0,0.0
base,945,50-59,0.2,0.23529411764705882,0.29663716179975114
base,946,10-19,0.05,0.2,0.10209739512291163
base,947,0-9,0.0,0.0,0.0
base,948,40-49,0.0,0.0,0.0
base,949,50-59,0.0,0.0,0.0
base,950,0-9,0.05,0.5,0.21840743681816419
base,951,50-59,0.05,0.07142857142857142,0.17821029819465137
base,952,30-39,0.05,0.09090909090909091,0.13083036905940468
base,953,60+,0.35,0.11666666666666667,0.4743079971953129
base,954,10-19,0.05,0.2,0.0890802702182344
base,955,0-9,0.0,0.0,0.0
base,956,0-9,0.0,0.0,0.0
base,957,10-19,0.0,0.0,0.0
base,958,30-39,0.05,0.09090909090909091,0.057841952007295125
base,959,0-9,0.0,0.0,0.0
base,960,10-19,0.05,0.3333333333333333,0.15642624200758548
base,961,20-29,0.0,0.0,0.0
base,962,0-9,0.05,0.5,0.21840743681816419
base,963,10-19,0.0,0.0,0.0
base,964,10-19,0.05,0.25,0.15101961822780524
base,965,20-29,0.0,0.0,0.0
base,966,0-9,0.0,0.0,0.0
base,967,10-19,0.05,0.25,0.10549558423511038
base,968,10-19,0.0,0.0,0.0
base,969,20-29,0.05,0.125,0.12647135138382856
base,970,40-49,0.05,0.07692307692307693,0.05890605135464942
base,971,10-19,0.0,0.0,0.0
base,972,0-9,0.0,0.0,0.0
base,973,10-19,0.05,0.2,0.11305340175787204
base,974,10-19,0.0,0.0,0.0
base,975,20-29,0.05,0.14285714285714285,0.0979129253499678
base,976,20-29,0.05,0.125,0.09785159463516042
base,977,10-19,0.0,0.0,0.0
base,978,10-19,0.05,0.25,0.3903800499921017
base,979,0-9,0.0,0.0,0.0
base,980,30-39,0.0,0.0,0.0
base,981,10-19,0.0,0.0,0.0
base,982,10-19,0.0,0.0,0.0
base,983,50-59,0.0,0.0,0.0
base,984,0-9,0.0,0.0,0.0
base,985,40-49,0.05,0.08333333333333333,0.050259389402918644
base,986,20-29,0.0,0.0,0.0
base,987,0-9,0.1,0.6666666666666666,0.5893943818208077
base,988,50-59,0.0,0.0,0.0
base,989,10-19,0.0,0.0,0.0
base,990,40-49,0.0,0.0,0.0
base,991,0-9,0.1,0.6666666666666666,0.38364913903790027
base,992,20-29,0.05,0.1111111111111111,0.1482972305701491
base,993,20-29,0.0,0.0,0.0
base,994,0-9,0.0,0.0,0.0
base,995,60+,0.0,0.0,0.0
base,996,20-29,0.0,0.0,0.0
base,997,50-59,0.05,0.06666666666666667,0.051358492238643604
base,998,0-9,0.0,0.0,0.0
base,999,30-39,0.05,0.1,0.22009176629808017
base,1000,20-29,0.05,0.14285714285714285,0.10633668103022985
base,1001,40-49,0.0,0.0,0.0
base,1002,50-59,0.1,0.11764705882352941,0.08264881181156605
base,1003,60+,0.25,0.13513513513513514,0.21368027166536557
base,1004,10-19,0.05,0.2,0.13120507751234178
base,1005,20-29,0.05,0.125,0.06065881345112158
base,1006,0-9,0.0,0.0,0.0
base,1007,10-19,0.0,0.0,0.0
base,1008,0-9,0.0,0.0,0.0
base,1009,20-29,0.0,0.0,0.0
base,1010,20-29,0.0,0.0,0.0
base,1011,50-59,0.0,0.0,0.0
base,1012,0-9,0.0,0.0,0.0
base,1013,60+,0.15,0.16666666666666666,0.1676849430902245
base,1014,10-19,0.0,0.0,0.0
base,1015,30-39,0.0,0.0,0.0
base,1016,10-19,0.0,0.0,0.0
base,1017,0-9,0.05,0.5,0.23719771276929622
base,1018,0-9,0.0,0.0,0.0
base,1019,30-39,0.0,0.0,0.0
base,1020,20-29,0.05,0.14285714285714285,0.0647083388415595
base,1021,10-19,0.0,0.0,0.0
base,1022,60+,0.25,0.13513513513513514,0.3654775307666409
base,1023,0-9,0.0,0.0,0.0
base,1024,60+,0.4,0.13793103448275862,0.3771378944441393
base,1025,60+,0.0,0.0,0.0
base,1026,20-29,0.0,0.0,0.0
base,1027,20-29,0.0,0.0,0.0
base,1028,10-19,0.0,0.0,0.0
base,1029,10-19,0.0,0.0,0.0
base,1030,50-59,0.0,0.0,0.0
base,1031,20-29,0.0,0.0,0.0
base,1032,0-9,0.0,0.0,0.0
base,1033,0-9,0.0,0.0,0.0
base,1034,10-19,0.0,0.0,0.0
base,1035,30-39,0.0,0.0,0.0
base,1036,0-9,0.05,0.5,0.16569576576522954
base,1037,20-29,0.0,0.0,0.0
base,1038,0-9,0.0,0.0,0.0
base,1039,40-49,0.0,0.0,0.0
base,1040,60+,0.05,0.034482758620689655,0.03406297225598251
base,1041,20-29,0.05,0.1111111111111111,0.07075576072108061
base,1042,0-9,0.0,0.0,0.0
base,1043,60+,0.1,0.09090909090909091,0.06979377937325233
base,1044,20-29,0.1,0.3333333333333333,0.18956387227368296
base,1045,20-29,0.05,0.14285714285714285,0.07945707943276742
base,1046,60+,0.25,0.22727272727272727,0.1980555585984726
base,1047,20-29,0.0,0.0,0.0
base,1048,30-39,0.0,0.0,0.0
base,1049,50-59,0.0,0.0,0.0
base,1050,20-29,0.0,0.0,0.0
base,1051,50-59,0.0,0.0,0.0
base,1052,0-9,0.05,0.3333333333333333,0.16716045496620227
base,1053,20-29,0.05,0.16666666666666666,0.13032376591037062
base,1054,30-39,0.1,0.2,0.28952298823485745
base,1055,10-19,0.05,0.25,0.13012668333070054
base,1056,10-19,0.0,0.0,0.0
base,1057,0-9,0.0,0.0,0.0
base,1058,20-29,0.05,0.125,0.0843142342558857
base,1059,10-19,0.0,0.0,0.0
base,1060,30-39,0.05,0.1,0.07336392209936005
base,1061,0-9,0.0,0.0,0.0
base,1062,40-49,0.05,0.07142857142857142,0.04561435592667119
base,1063,0-9,0.0,0.0,0.0
base,1064,40-49,0.05,0.09090909090909091,0.2073612289146658
base,1065,40-49,0.0,0.0,0.0
base,1066,10-19,0.1,0.4,0.25091494802522774
base,1067,0-9,0.0,0.0,0.0
base,1068,10-19,0.0,0.0,0.0
base,1069,10-19,0.0,0.0,0.0
base,1070,60+,0.0,0.0,0.0
base,1071,60+,0.2,0.07272727272727272,0.22772577086736054
base,1072,10-19,0.0,0.0,0.0
base,1073,20-29,0.0,0.0,0.0
base,1074,10-19,0.0,0.0,0.0
base,1075,50-59,0.0,0.0,0.0
base,1076,0-9,0.05,0.3333333333333333,0.2960819109658652
base,1077,10-19,0.1,0.5,0.312706129752478
base,1078,20-29,0.0,0.0,0.0
base,1079,20-29,0.15,0.42857142857142855,0.2900707663486441
base,1080,50-59,0.0,0.0,0.0
base,1081,50-59,0.0,0.0,0.0
base,1082,10-19,0.0,0.0,0.0
base,1083,20-29,0.0,0.0,0.0
base,1084,60+,0.0,0.0,0.0
base,1085,10-19,0.0,0.0,0.0
base,1086,20-29,0.0,0.0,0.0
base,1087,40-49,0.05,0.07142857142857142,0.11243817952384734
base,1088,0-9,0.05,0.3333333333333333,0.2960819109658652
base,1089,30-39,0.15,0.3,0.1920196991697264
base,1090,10-19,0.0,0.0,0.0
base,1091,60+,0.3,0.15789473684210525,0.3667641940366161
base,1092,60+,0.1,0.11764705882352941,0.07527331781432027
base,1093,10-19,0.05,0.2,0.09165402792833294
base,1094,0-9,0.05,0.3333333333333333,0.1480409554829326
base,1095,50-59,0.05,0.06666666666666667,0.17060921827860473
base,1096,10-19,0.0,0.0,0.0
base,1097,0-9,0.05,0.5,0.14186890186599416
base,1098,30-39,0.0,0.0,0.0
base,1099,30-39,0.1,0.18181818181818182,0.26520318092196093
base,1100,30-39,0.05,0.09090909090909091,0.05073103706827456
base,1101,20-29,0.0,0.0,0.0
base,1102,10-19,0.0,0.0,0.0
base,1103,0-9,0.0,0.0,0.0
base,1104,10-19,0.0,0.0,0.0
base,1105,10-19,0.1,0.5,0.23665119200880103
base,1106,50-59,0.05,0.06666666666666667,0.056869739426201577
base,1107,30-39,0.1,0.18181818181818182,0.10630363758784449
base,1108,0-9,0.0,0.0,0.0
base,1109,50-59,0.0,0.0,0.0
base,1110,0-9,0.0,0.0,0.0
base,1111,20-29,0.0,0.0,0.0
base,1112,10-19,0.0,0.0,0.0
base,1113,60+,0.05,0.05,0.03730675036644464
base,1114,20-29,0.0,0.0,0.0
base,1115,40-49,0.15,0.23076923076923078,0.16557767619423625
base,1116,30-39,0.05,0.09090909090909091,0.08021827351724287
base,1117,30-39,0.05,0.1111111111111111,0.07834851647149511
base,1118,10-19,0.05,0.25,0.16812753627111746
base,1119,10-19,0.0,0.0,0.0
base,1120,20-29,0.05,0.125,0.0761433407173835
base,1121,50-59,0.05,0.06666666666666667,0.0734773909038217
base,1122,30-39,0.05,0.09090909090909091,0.08930562034683721
base,1123,10-19,0.05,0.25,0.13905617951077562
base,1124,10-19,0.0,0.0,0.0
base,1125,10-19,0.0,0.0,0.0
base,1126,50-59,0.05,0.0625,0.04734112273659951
base,1127,30-39,0.0,0.0,0.0
base,1128,50-59,0.0,0.0,0.0
base,1129,0-9,0.05,0.3333333333333333,0.13565197343244778
base,1130,0-9,0.0,0.0,0.0
base,1131,10-19,0.0,0.0,0.0
base,1132,0-9,0.0,0.0,0.0
base,1133,0-9,0.0,0.0,0.0
base,1134,10-19,0.0,0.0,0.0
base,1135,20-29,0.0,0.0,0.0
base,1136,10-19,0.1,0.4,0.2442584792702138
base,1137,30-39,0.05,0.09090909090909091,0.2073612289146658
base,1138,20-29,0.05,0.14285714285714285,0.27487633291429087
base,1139,0-9,0.0,0.0,0.0
base,1140,30-39,0.0,0.0,0.0
base,1141,30-39,0.05,0.1,0.06625422345438903
base,1142,50-59,0.0,0.0,0.0
base,1143,0-9,0.05,0.5,0.18457569677956817
base,1144,10-19,0.05,0.2,0.0890802702182344
base,1145,10-19,0.1,0.5,0.19739452760376494
base,1146,10-19,0.0,0.0,0.0
base,1147,0-9,0.0,0.0,0.0
base,1148,0-9,0.05,0.3333333333333333,0.15642624200758548
base,1149,60+,0.05,0.04,0.05494858807198588
base,1150,20-29,0.0,0.0,0.0
base,1151,30-39,0.0,0.0,0.0
base,1152,40-49,0.0,0.0,0.0
base,1153,10-19,0.05,0.25,0.19519002499605084
base,1154,10-19,0.0,0.0,0.0
base,1155,20-29,0.0,0.0,0.0
base,1156,40-49,0.0,0.0,0.0
base,1157,0-9,0.0,0.0,0.0
base,1158,10-19,0.0,0.0,0.0
base,1159,0-9,0.0,0.0,0.0
base,1160,60+,0.0,0.0,0.0
base,1161,10-19,0.05,0.3333333333333333,0.16716045496620227
base,1162,50-59,0.05,0.058823529411764705,0.0561326498270945
base,1163,10-19,0.0,0.0,0.0
base,1164,30-39,0.0,0.0,0.0
base,1165,0-9,0.1,0.6666666666666666,0.6508205185601091
base,1166,10-19,0.0,0.0,0.0
base,1167,10-19,0.0,0.0,0.0
base,1168,20-29,0.0,0.0,0.0
base,1169,10-19,0.0,0.0,0.0
base,1170,60+,0.1,0.07142857142857142,0.0795588163005403
base,1171,30-39,0.0,0.0,0.0
base,1172,10-19,0.05,0.16666666666666666,0.11706259313796354
base,1173,10-19,0.0,0.0,0.0
base,1174,0-9,0.0,0.0,0.0
base,1175,20-29,0.0,0.0,0.0
base,1176,20-29,0.05,0.14285714285714285,0.07945707943276742
base,1177,60+,0.1,0.09090909090909091,0.10229526794987165
base,1178,50-59,0.05,0.06666666666666667,0.04091421745465294
base,1179,20-29,0.05,0.14285714285714285,0.10633668103022985
base,1180,30-39,0.0,0.0,0.0
base,1181,0-9,0.05,0.3333333333333333,0.12011565579805131
base,1182,0-9,0.0,0.0,0.0
base,1183,20-29,0.05,0.1111111111111111,0.07075576072108061
base,1184,40-49,0.05,0.08333333333333333,0.04908948394982232
base,1185,10-19,0.0,0.0,0.0
base,1186,0-9,0.0,0.0,0.0
base,1187,10-19,0.0,0.0,0.0
base,1188,10-19,0.0,0.0,0.0
base,1189,10-19,0.0,0.0,0.0
base,1190,30-39,0.05,0.1111111111111111,0.08372491399919346
base,1191,20-29,0.0,0.0,0.0
base,1192,60+,0.05,0.05555555555555555,0.037986878274303665
base,1193,30-39,0.05,0.09090909090909091,0.13083036905940468
base,1194,30-39,0.05,0.1111111111111111,0.056366852960949364
base,1195,0-9,0.0,0.0,0.0
base,1196,0-9,0.0,0.0,0.0
base,1197,10-19,0.0,0.0,0.0
base,1198,10-19,0.0,0.0,0.0
base,1199,20-29,0.0,0.0,0.0
base,1200,10-19,0.05,0.16666666666666666,0.07256783117062009
base,1201,60+,0.1,0.08,0.17755004954207163
