item_id,score,num_connected_entities
9094,-0.008349916,6
9519,-0.00843773,4
1743,-0.008473684,11
3193,-0.008474856,10
12843,-0.008577401,9
2627,-0.008863365,9
71,-0.008869836,4
12275,-0.009552026,11
1433,-0.009599865,6
5150,-0.009623276,12
3518,-0.009915573,4
5436,-0.010220946,6
6210,-0.010322324,14
13301,-0.0105534345,6
12514,-0.010883047,9
7250,-0.011065354,6
1315,-0.011102547,9
12877,-0.011309467,9
12520,-0.011319983,7
2095,-0.011595546,5
5795,-0.011697216,9
1844,-0.011997446,8
12564,-0.012108351,5
12388,-0.012133932,6
9748,-0.012314167,7
6879,-0.01232703,4
1859,-0.012924736,3
6027,-0.013138812,11
3999,-0.013152541,10
5743,-0.013198192,12
11981,-0.013361401,6
3648,-0.013362071,9
12290,-0.013822008,6
13342,-0.013955024,6
4202,-0.014179868,4
6928,-0.014288505,7
1494,-0.014331476,5
8316,-0.014458238,10
1563,-0.014471907,8
10977,-0.015158216,14
11471,-0.0152388625,9
4166,-0.015387399,8
5285,-0.015772957,7
9438,-0.015996577,4
11466,-0.016350864,7
9305,-0.01636538,6
7342,-0.016497497,7
12050,-0.016555516,7
3375,-0.016652105,8
7558,-0.0166989,9
7978,-0.016931726,5
3997,-0.017165309,3
11105,-0.017393835,13
5295,-0.017638456,4
8522,-0.017673742,8
7146,-0.017681465,8
4628,-0.017749263,5
5662,-0.0178315,10
2244,-0.017931478,9
9668,-0.01803902,6
807,-0.018086484,10
13444,-0.018300483,9
7743,-0.018681102,7
3268,-0.018776078,10
10079,-0.018778263,6
7544,-0.018900758,10
2226,-0.019048031,6
9489,-0.019066969,12
4085,-0.019085838,7
8186,-0.019095005,7
1292,-0.019202972,4
4957,-0.019325538,3
13414,-0.019423036,7
10249,-0.019710628,7
5914,-0.019724037,7
5692,-0.019796902,5
9679,-0.019886805,10
12531,-0.020237176,5
12810,-0.02027904,5
13825,-0.020596422,6
13535,-0.02070492,11
13954,-0.020867266,6
850,-0.02102208,10
5610,-0.021269642,8
10427,-0.021304814,9
7065,-0.02136963,9
7616,-0.021478761,11
13413,-0.021793209,7
6265,-0.022096062,9
8163,-0.022128971,9
6451,-0.02225091,9
11064,-0.022352794,7
4015,-0.022501305,4
7094,-0.022651466,5
4171,-0.022711208,5
3532,-0.023413654,10
3979,-0.023626676,9
13432,-0.023698634,10
3182,-0.023915913,7
5497,-0.02391867,9
7034,-0.02415306,7
4805,-0.024196738,9
2619,-0.024259213,6
7074,-0.02451065,7
8591,-0.024578884,9
4246,-0.02459803,4
9228,-0.024669033,13
9423,-0.024670936,7
7628,-0.02502987,6
3374,-0.025087869,7
5676,-0.02549229,10
3126,-0.025531389,12
13266,-0.025898065,10
10898,-0.025951393,4
9667,-0.026100945,4
3247,-0.02621198,8
6048,-0.026237534,12
3930,-0.026246462,11
4593,-0.02628749,8
777,-0.026393807,10
11591,-0.02660632,6
13326,-0.026881149,3
9034,-0.027006924,5
8837,-0.02709793,8
13655,-0.027254768,8
7976,-0.027366804,7
8674,-0.027422793,5
12643,-0.027604574,5
5821,-0.027735159,10
1065,-0.027805932,12
11352,-0.02804042,7
7858,-0.028040994,6
5715,-0.028056959,7
13723,-0.028269429,7
8656,-0.028302513,6
8124,-0.028353171,8
6098,-0.028402928,8
3366,-0.028427092,6
9745,-0.028600167,6
3020,-0.028619688,10
2423,-0.029036574,5
7398,-0.029146716,4
8309,-0.029244909,5
7763,-0.02926219,5
11751,-0.029403202,7
8743,-0.029422672,4
5818,-0.029451821,8
569,-0.02946291,9
8226,-0.029524978,7
2164,-0.02958635,8
2948,-0.029596446,5
7158,-0.029715266,8
5985,-0.029870844,9
150,-0.029989291,8
7004,-0.030179407,15
10122,-0.030330079,6
4910,-0.030364066,9
13153,-0.030395435,13
6955,-0.030431226,13
5125,-0.031008387,8
7804,-0.031274065,9
2533,-0.031755846,9
7051,-0.03199897,7
10191,-0.03205294,6
11103,-0.03218676,8
996,-0.032219086,9
1522,-0.032519083,6
1042,-0.032630254,12
12433,-0.032713193,8
13882,-0.032760862,17
400,-0.033285886,10
600,-0.033589054,9
5109,-0.033635955,5
801,-0.033833295,6
7234,-0.03406357,6
4252,-0.03408161,6
11898,-0.03412434,6
6815,-0.03429819,10
4351,-0.034455173,6
11871,-0.03459105,6
11399,-0.03472077,9
604,-0.035341937,6
2569,-0.0353614,6
4300,-0.03549003,9
4307,-0.03558912,5
369,-0.03563941,9
2146,-0.035652764,11
8719,-0.035661977,8
4340,-0.035865363,10
2089,-0.035904292,6
11196,-0.03601763,12
11241,-0.03611111,8
4385,-0.036166653,17
5053,-0.03629627,5
6115,-0.036353104,11
4052,-0.036403514,9
5146,-0.03641897,8
13356,-0.036482036,6
8437,-0.03662522,7
7081,-0.036694326,8
13722,-0.036785826,6
12876,-0.036839318,4
2587,-0.03690353,8
7838,-0.037382368,3
11983,-0.037382368,3
8085,-0.03747275,7
1069,-0.03754616,5
377,-0.037564334,9
10752,-0.03763459,4
5709,-0.03767495,9
4425,-0.03774001,10
3556,-0.037850354,12
7518,-0.03797226,8
12106,-0.038029727,2
13595,-0.038233176,5
4772,-0.03844255,8
10164,-0.03853437,6
5388,-0.038584094,7
11242,-0.038592495,11
2245,-0.03863414,8
10986,-0.03871455,11
2502,-0.038825586,2
274,-0.03915442,9
276,-0.039406847,6
11572,-0.039536722,10
1226,-0.03961357,12
9006,-0.040323872,6
223,-0.040676244,4
4779,-0.040806293,8
8753,-0.041475415,3
5970,-0.04161669,7
7531,-0.0418892,7
4485,-0.042168897,8
6199,-0.042184893,8
10916,-0.04241043,4
2496,-0.042416856,5
6898,-0.042732876,7
2787,-0.042797085,9
9712,-0.042891152,5
6764,-0.0429803,9
10337,-0.043075442,5
9388,-0.043103997,3
6308,-0.04312282,7
10271,-0.043128897,4
4249,-0.043294422,10
11243,-0.043541368,9
303,-0.043635134,4
8237,-0.043848578,5
7071,-0.043969825,9
7270,-0.04417184,6
2794,-0.04427254,8
7449,-0.044361416,7
5950,-0.044457972,7
12502,-0.044526745,7
4301,-0.044544846,6
5618,-0.044572495,4
1412,-0.045300655,8
6376,-0.045468476,9
4035,-0.045682736,12
13475,-0.046025097,7
9897,-0.046046253,5
8048,-0.0460542,9
793,-0.046195555,6
458,-0.046235815,9
2326,-0.046966042,4
1588,-0.046977505,5
2507,-0.04717324,4
4510,-0.047371622,6
11140,-0.047383644,5
12020,-0.047520317,7
3178,-0.04753159,11
7758,-0.047567893,9
9456,-0.048048418,13
12806,-0.048147514,7
10073,-0.048189197,11
7465,-0.048389673,8
6974,-0.04867896,7
5183,-0.048693623,7
677,-0.048749384,4
12158,-0.04891368,5
3076,-0.04899802,5
13581,-0.049135413,4
250,-0.049138397,4
5496,-0.049371503,4
11523,-0.04948938,7
12189,-0.049520914,6
11812,-0.049542494,8
100,-0.049607746,11
1707,-0.04965665,10
9901,-0.05011032,7
10297,-0.05048941,8
168,-0.05106977,7
3577,-0.051086597,6
13778,-0.05154266,8
260,-0.051587746,6
11349,-0.051697526,14
12994,-0.051755037,10
10106,-0.051770393,5
2778,-0.051886536,4
11213,-0.051887475,7
10109,-0.05194858,6
249,-0.052131515,4
122,-0.052675862,7
14062,-0.052904107,6
12243,-0.053369775,13
390,-0.05345519,7
4306,-0.053563155,8
7480,-0.05363698,5
7246,-0.053780805,8
12624,-0.05386532,9
5145,-0.053872526,10
7526,-0.05387496,10
7836,-0.054099284,13
2481,-0.05427576,8
5361,-0.054367464,9
4621,-0.05439727,10
4031,-0.054474898,7
2436,-0.054480072,6
3188,-0.05491498,7
8577,-0.055212162,10
6902,-0.055244587,11
13779,-0.055324007,7
56,-0.055383615,5
12893,-0.055511236,5
6189,-0.05551643,6
2331,-0.0555869,4
1881,-0.055644017,9
12339,-0.05565904,5
13752,-0.055998903,4
6784,-0.05614376,12
13255,-0.05623088,8
13857,-0.056534342,4
12374,-0.056628533,11
7788,-0.05681611,7
5730,-0.057180364,9
8256,-0.057296168,7
8193,-0.057431206,9
7721,-0.057440557,5
3778,-0.057577886,9
13711,-0.05771258,11
10232,-0.05799571,7
5913,-0.058160406,6
8588,-0.05857459,8
11536,-0.05882666,5
731,-0.058899563,7
13619,-0.059070375,7
6123,-0.05912863,7
5216,-0.059160378,8
9301,-0.05930072,12
9014,-0.05936184,9
1483,-0.059380993,10
5873,-0.059397407,6
2594,-0.05940333,7
8338,-0.059451997,6
4381,-0.059458055,7
7554,-0.059486266,11
10853,-0.059531014,8
4951,-0.059650782,7
12967,-0.059755612,9
755,-0.05988772,9
11776,-0.05993388,6
1035,-0.06002901,9
4223,-0.060038663,5
10264,-0.060056265,10
12662,-0.060187943,7
2057,-0.060232494,7
7528,-0.06030612,5
12280,-0.060498416,9
10628,-0.06087018,11
8576,-0.06089801,6
11502,-0.06105628,10
12496,-0.061102312,7
5221,-0.06122392,8
9624,-0.061337255,8
2839,-0.061355848,4
1868,-0.06139427,11
4692,-0.06149354,11
11470,-0.061673257,6
12376,-0.062040046,10
10592,-0.062156316,7
6012,-0.062194023,9
11597,-0.062235836,15
3621,-0.06241205,8
4822,-0.062532194,11
13445,-0.06272418,10
10567,-0.06288444,5
6875,-0.06292883,9
10013,-0.0629946,9
2996,-0.0630018,6
6961,-0.06330191,9
10640,-0.063341714,9
4913,-0.06335757,10
3035,-0.06349523,8
3914,-0.06352563,5
13972,-0.06366711,9
3195,-0.06389721,8
2920,-0.06398961,10
10634,-0.06400205,5
12755,-0.0640111,8
12713,-0.0640969,7
6467,-0.064141385,6
9509,-0.0641965,8
2044,-0.06432839,6
606,-0.06447122,9
2951,-0.06452202,5
7353,-0.06458249,5
3663,-0.064586595,6
218,-0.06499548,8
1328,-0.06540148,12
5025,-0.06543775,12
13007,-0.06544266,7
4886,-0.06560476,8
12690,-0.06582595,9
10737,-0.06607014,7
8631,-0.06611014,7
8377,-0.06613842,7
590,-0.06615197,7
5177,-0.06619996,3
11369,-0.066256955,7
14069,-0.0662992,10
8371,-0.06634191,6
7594,-0.06635051,6
12632,-0.06651878,8
10502,-0.06653723,6
7421,-0.06659549,9
10395,-0.066662185,4
9906,-0.06666251,9
2527,-0.06666668,6
9886,-0.06670476,7
7732,-0.06696471,8
13291,-0.0670065,7
7794,-0.06707154,5
10842,-0.06723778,6
7666,-0.06740331,8
8775,-0.06764271,9
5917,-0.06811386,5
1647,-0.0681223,3
3969,-0.06825892,6
4115,-0.0683572,6
8641,-0.068362445,9
1285,-0.06840919,7
5973,-0.06843662,4
6220,-0.06845192,6
9863,-0.06848279,10
5786,-0.06857591,8
1449,-0.06883209,11
2319,-0.06914008,5
5257,-0.06921039,5
10490,-0.06961842,8
4819,-0.06998853,5
4578,-0.070264205,8
7056,-0.070378706,10
2127,-0.07044669,8
1577,-0.07048634,9
11886,-0.07074916,14
5103,-0.070768155,3
895,-0.07087835,8
4197,-0.07089177,7
12066,-0.070962444,8
960,-0.07100606,5
1957,-0.071045406,5
10392,-0.07109917,5
10934,-0.07127795,6
6747,-0.071327746,6
3341,-0.07145195,9
10189,-0.071706325,7
240,-0.07179152,7
6172,-0.07194456,6
9910,-0.07229811,8
13600,-0.07234385,4
7177,-0.07238003,8
13473,-0.07257153,5
4325,-0.07265834,5
587,-0.072751984,8
10831,-0.072850436,14
11691,-0.07300351,7
8823,-0.07307345,16
6844,-0.073130906,6
9357,-0.073186226,5
13497,-0.07318917,4
8500,-0.073315546,6
947,-0.07337039,6
13754,-0.07358255,8
2784,-0.07369379,8
13740,-0.07373845,7
12267,-0.07377993,7
8042,-0.07392057,10
6498,-0.074000664,7
1621,-0.0740451,6
4447,-0.07418105,8
3511,-0.07431573,10
12998,-0.07440756,8
10668,-0.074430205,5
436,-0.07453662,8
2661,-0.074576944,8
9079,-0.07467627,9
11765,-0.07469127,9
13806,-0.07496763,6
9183,-0.075051755,9
34,-0.07515304,5
5004,-0.075185075,3
1196,-0.075518355,9
10528,-0.075737886,6
7621,-0.075795665,8
4069,-0.0758278,11
9418,-0.07609297,10
7237,-0.076391004,4
2820,-0.07685319,9
3004,-0.07693983,7
7280,-0.07716756,13
1301,-0.07722315,5
11506,-0.07727321,10
3436,-0.07731892,6
12530,-0.07744078,5
6087,-0.07749226,8
10596,-0.077502765,6
288,-0.0775438,8
2208,-0.07758096,7
11313,-0.077614315,8
1291,-0.07766577,6
6867,-0.07771306,5
13513,-0.07771766,11
2960,-0.07781326,4
7658,-0.07810181,7
7322,-0.07814115,6
10516,-0.07829391,8
7994,-0.07850775,4
3063,-0.07862654,8
7027,-0.078688525,3
2301,-0.078746185,7
9229,-0.07878091,16
7622,-0.07882388,9
429,-0.07883571,10
14055,-0.07891776,3
2722,-0.07892309,2
4206,-0.078924485,12
1575,-0.07901989,9
10492,-0.07915258,7
10821,-0.07922475,10
5095,-0.07930369,4
9737,-0.079344645,6
8898,-0.079368226,7
6818,-0.07958974,5
7867,-0.079591304,7
9810,-0.07969385,8
9067,-0.079733856,5
1572,-0.079759076,6
5758,-0.079812914,7
11319,-0.079830445,12
4086,-0.07989867,10
13900,-0.07991159,3
7685,-0.08000512,8
6809,-0.08011023,7
4421,-0.08046147,8
14058,-0.0805003,11
10451,-0.08068044,9
166,-0.080952406,5
7739,-0.08122105,7
3174,-0.081240624,8
3915,-0.08128888,6
12327,-0.08140251,5
4364,-0.08148061,8
6782,-0.08148216,6
5700,-0.081764504,9
8991,-0.08181239,8
1965,-0.082211085,6
2586,-0.082269326,8
7087,-0.08240962,6
6568,-0.08243919,7
12110,-0.08247606,11
10792,-0.08278115,8
1119,-0.082832776,10
14011,-0.08293721,5
7665,-0.08294074,6
5794,-0.083087765,10
11888,-0.08324361,10
5989,-0.08334858,11
6775,-0.08336568,4
5119,-0.083396755,8
10204,-0.083482504,7
13762,-0.083595015,7
388,-0.08363746,6
11274,-0.083807185,6
2307,-0.08385961,4
13959,-0.08403044,11
12650,-0.08420128,8
7906,-0.08422376,6
5861,-0.08454123,11
6245,-0.08457028,18
2174,-0.08463513,8
7441,-0.08473831,9
10839,-0.08480858,8
10154,-0.08490673,9
13658,-0.08504638,9
4970,-0.085261166,5
5705,-0.08533668,11
9245,-0.085444316,7
5623,-0.08552078,6
13295,-0.08563166,6
2596,-0.08588344,8
10900,-0.085992955,7
5769,-0.086072065,6
6266,-0.08622215,8
3723,-0.0863671,9
10196,-0.086412355,9
4958,-0.08654778,7
2649,-0.08663677,6
3570,-0.08666338,5
12698,-0.08684615,10
12483,-0.08689509,13
7197,-0.08710743,4
4801,-0.08722756,10
9191,-0.08744018,10
8636,-0.08744697,9
9772,-0.08748861,9
7438,-0.08760755,7
124,-0.08762423,6
14016,-0.08784905,2
8534,-0.087970935,10
3654,-0.088126235,9
10614,-0.08814815,6
38,-0.0881633,6
10715,-0.08852389,10
6908,-0.08860157,9
1640,-0.088632055,3
9395,-0.08882473,10
4339,-0.08899302,4
9719,-0.08904088,4
11185,-0.089142315,5
7841,-0.08916937,7
9230,-0.08940371,10
7241,-0.08978926,12
10095,-0.08981472,12
4618,-0.09004978,11
10188,-0.09030141,13
9027,-0.0903335,5
7985,-0.09115647,4
12375,-0.09116634,10
13745,-0.091168545,5
5171,-0.09166671,7
6136,-0.09176189,5
10667,-0.09184885,4
13052,-0.091974825,11
7940,-0.092137314,10
11667,-0.092178985,5
514,-0.09220599,5
12721,-0.09224865,8
9951,-0.0922642,8
6945,-0.092394225,5
11541,-0.09248454,7
9954,-0.092651606,10
6273,-0.092714146,10
9002,-0.092800066,4
6999,-0.09291772,9
5237,-0.09294473,8
3920,-0.09305733,9
4966,-0.09319169,8
657,-0.093439065,3
7252,-0.093525976,4
9905,-0.09384948,7
1831,-0.09392982,6
1461,-0.09395758,7
11610,-0.09397313,9
11564,-0.09410721,7
10078,-0.094169565,6
8995,-0.09420737,7
2405,-0.094259135,8
5759,-0.09439678,3
2781,-0.09444401,7
11261,-0.09456438,11
77,-0.09456771,9
1355,-0.094615914,4
4528,-0.094892554,4
1546,-0.09503773,7
12291,-0.09512333,7
12206,-0.09517919,6
736,-0.09520421,7
10582,-0.09526044,6
9537,-0.095260456,6
5481,-0.09527875,8
12074,-0.09549583,11
8887,-0.09566057,5
10623,-0.095882945,11
3297,-0.09597329,6
6470,-0.09598666,7
7686,-0.09640967,7
7346,-0.09641834,5
4121,-0.09645472,10
4405,-0.09649444,9
5850,-0.09682435,4
2641,-0.09709903,4
468,-0.09712447,6
9122,-0.097128995,5
8720,-0.09726867,8
10644,-0.097387634,14
2946,-0.09756584,8
13989,-0.09766043,8
7286,-0.097757824,11
2540,-0.09800042,8
7530,-0.09831783,7
4352,-0.09837635,3
8,-0.09860449,14
13065,-0.0986202,7
4017,-0.09871785,11
10107,-0.098850586,12
8891,-0.09902764,12
8595,-0.09912881,7
4814,-0.09930996,7
4892,-0.09935342,7
6625,-0.09935842,6
3578,-0.09941046,5
13130,-0.099659234,11
13764,-0.09969432,7
10901,-0.09969737,9
7730,-0.099789485,9
9980,-0.09984475,11
13030,-0.09986591,7
10184,-0.09999042,9
7945,-0.100092255,9
809,-0.100098565,9
4001,-0.100287855,7
2806,-0.10045465,8
8447,-0.10048721,8
8118,-0.10091282,5
8203,-0.10101577,5
6244,-0.101138495,14
1463,-0.10116071,7
8742,-0.10116105,9
7786,-0.101185106,9
2799,-0.10119693,8
39,-0.10120195,11
1293,-0.10120767,9
11768,-0.101258,8
11771,-0.10135583,11
11718,-0.101411276,12
5928,-0.10141486,7
11615,-0.10151924,7
13956,-0.10156198,9
3380,-0.10162338,13
188,-0.10193816,7
12823,-0.102106415,9
601,-0.10213339,7
946,-0.10213567,5
12472,-0.10225369,6
12045,-0.10225934,5
607,-0.10252311,4
8460,-0.102683395,7
535,-0.10278112,7
4553,-0.10280439,10
214,-0.102819555,13
10315,-0.10291177,10
7597,-0.10293557,4
575,-0.10304861,7
1323,-0.10317555,4
8946,-0.10333679,9
12399,-0.10339951,5
10357,-0.1034369,8
10798,-0.10361517,5
3934,-0.10361969,7
6989,-0.10407794,9
7915,-0.10433539,8
1436,-0.10453622,5
2856,-0.10475245,7
11127,-0.10481282,11
1963,-0.10500384,7
6987,-0.105043516,12
1336,-0.105105944,7
8845,-0.10513709,5
8125,-0.10541924,11
2351,-0.105431795,6
11265,-0.10547597,7
3480,-0.10552012,8
7607,-0.10565011,12
4177,-0.105822295,6
13578,-0.10596317,12
3760,-0.105987445,7
9195,-0.10609553,6
4607,-0.10617434,7
13667,-0.10637635,10
10721,-0.10648394,8
4982,-0.106751636,10
3113,-0.106800586,5
931,-0.10707345,8
3534,-0.10712121,11
8031,-0.1071703,12
10552,-0.10725193,10
8780,-0.10739585,6
6684,-0.10752615,10
13231,-0.10755203,8
13123,-0.10755693,9
10096,-0.107608974,10
1296,-0.10770334,9
2725,-0.10789509,6
5799,-0.10805357,4
6512,-0.1082135,12
7818,-0.108313724,6
11342,-0.10834114,14
2083,-0.10836676,5
9738,-0.10850542,8
5312,-0.10857963,5
2777,-0.10880441,7
1561,-0.10883882,12
1941,-0.1090399,7
13178,-0.10921573,8
1696,-0.109268405,8
4360,-0.10929002,8
4150,-0.10939495,7
13346,-0.10954214,11
9475,-0.10963693,6
11547,-0.10966492,3
3960,-0.1100153,7
7305,-0.1100881,6
3260,-0.11013265,8
4305,-0.11020231,6
6750,-0.11024647,6
6359,-0.11029013,10
7372,-0.11034911,4
7829,-0.110387236,6
12538,-0.1104245,7
4542,-0.110494055,4
7080,-0.110523075,10
8043,-0.11053864,4
12449,-0.110679656,8
701,-0.11074312,8
6450,-0.11094346,7
2692,-0.111024335,8
2704,-0.111029945,11
8441,-0.11107018,5
7107,-0.11123062,8
4289,-0.111270994,4
3653,-0.111417994,10
1766,-0.11158031,11
13016,-0.11158812,9
3280,-0.111930296,9
12543,-0.11200258,9
4798,-0.112011746,7
11826,-0.11220361,7
2181,-0.112247415,9
9227,-0.11239585,6
110,-0.112446874,7
5347,-0.11247589,11
2102,-0.11250107,6
10129,-0.11258452,7
12335,-0.11259124,16
3968,-0.11260612,6
11443,-0.11263971,10
8011,-0.11266911,9
6037,-0.112813585,9
10981,-0.11300074,6
12605,-0.113023944,5
11164,-0.11311079,7
11033,-0.11312162,14
12921,-0.11313314,6
1803,-0.11315878,16
2236,-0.11318674,7
12781,-0.11320989,5
6455,-0.113644846,7
4594,-0.11368478,6
13377,-0.113721,5
9979,-0.11372168,11
8141,-0.11403764,3
13442,-0.11406647,8
9714,-0.11416392,10
10006,-0.11418344,7
13506,-0.11419349,8
1800,-0.11438716,8
12656,-0.11441048,4
6914,-0.1144184,6
7811,-0.11445564,9
4235,-0.11446093,11
7432,-0.11459462,9
12127,-0.114623845,4
13335,-0.11477931,3
5447,-0.11489566,11
406,-0.1150631,6
7062,-0.11514465,14
4933,-0.11516553,6
8386,-0.115291744,4
4081,-0.115495786,6
4409,-0.115500435,6
14030,-0.11570752,9
7534,-0.115996115,9
11539,-0.116023324,6
2170,-0.11608378,7
13252,-0.11611922,14
538,-0.11615135,5
12894,-0.1162153,7
4049,-0.116364665,7
8033,-0.116593406,7
12306,-0.116610974,4
10002,-0.116782926,2
5990,-0.11679436,8
9965,-0.11681754,6
192,-0.11687208,8
8770,-0.11695056,5
6207,-0.11698697,6
2907,-0.11736847,11
10653,-0.117515855,8
6532,-0.11753447,6
155,-0.11771736,5
10676,-0.117812976,10
11167,-0.117948055,7
1174,-0.11833315,6
4761,-0.11835638,7
1653,-0.118455894,6
1306,-0.11854696,7
349,-0.11859485,4
6248,-0.11860883,7
10329,-0.11875082,6
414,-0.11908495,10
8813,-0.11933135,12
3263,-0.11933849,4
6636,-0.11934252,5
4061,-0.11940163,7
1183,-0.11948724,5
10760,-0.11949712,7
4840,-0.119835265,8
5774,-0.11987899,9
1559,-0.11988039,10
10754,-0.12003945,7
9516,-0.120091,5
5814,-0.12014231,9
11353,-0.12019372,5
13074,-0.12023455,9
5165,-0.120264694,11
12407,-0.120314896,9
3860,-0.12047766,9
4178,-0.120603964,7
11222,-0.12076886,9
5206,-0.12093681,8
10812,-0.121453054,9
408,-0.12152841,8
7789,-0.12167177,3
10403,-0.12173287,4
7380,-0.1218894,8
5744,-0.12199139,7
13639,-0.122009434,7
13633,-0.12217934,8
4234,-0.12219379,4
3784,-0.122373745,10
11701,-0.12237811,6
2983,-0.122421525,10
11514,-0.12260194,7
684,-0.12274271,8
325,-0.12277566,11
10300,-0.122810975,6
13022,-0.12281596,7
154,-0.122843094,6
756,-0.12305351,4
12023,-0.12307363,4
12383,-0.12334216,11
3245,-0.12338294,11
3800,-0.123420194,7
8592,-0.123472705,13
383,-0.12348715,2
8747,-0.123518094,6
8122,-0.123524144,7
1624,-0.12371006,6
2093,-0.12376831,8
3397,-0.12405138,6
11736,-0.124145664,6
4311,-0.124169394,4
6408,-0.12428618,7
8948,-0.124374464,7
10698,-0.12447941,5
4755,-0.12466187,7
6652,-0.12472497,9
7393,-0.12485218,4
2394,-0.12492403,7
3554,-0.12507696,5
4745,-0.12510179,6
11336,-0.12522279,10
7338,-0.12529841,10
13080,-0.12539086,5
7439,-0.12539138,6
6441,-0.1254783,8
1348,-0.1254989,7
4505,-0.12553251,7
2558,-0.12579235,9
6673,-0.12579536,4
8252,-0.12586455,7
1785,-0.1262612,11
5526,-0.12650087,11
9744,-0.12665871,11
2090,-0.12671535,9
2580,-0.12681241,4
11348,-0.12702881,5
557,-0.1271953,4
10276,-0.12719789,12
5478,-0.12728767,7
9858,-0.12732127,6
6504,-0.12737316,3
5311,-0.12738542,11
7133,-0.12756638,4
8794,-0.12785377,6
12394,-0.12800932,6
195,-0.12804149,6
7049,-0.1280684,5
13056,-0.12822485,5
1558,-0.12832268,9
6846,-0.12837939,15
708,-0.12849647,9
12546,-0.1286511,8
2239,-0.12875456,7
7742,-0.12893777,6
5756,-0.12902091,5
12114,-0.12927306,6
12092,-0.12933679,10
1636,-0.12934603,7
4670,-0.12960275,10
13478,-0.12968868,6
12003,-0.12969655,8
6745,-0.12976284,7
6287,-0.12980175,8
5569,-0.129967,5
7170,-0.13001457,7
1650,-0.13014424,5
8010,-0.13030323,7
11035,-0.13031363,8
7340,-0.13041414,14
8083,-0.1304332,6
3865,-0.13044141,3
3027,-0.13044278,9
8546,-0.13046123,7
12953,-0.13051954,10
13014,-0.1311446,4
9940,-0.13122424,8
4917,-0.13147104,6
6091,-0.13147621,7
1877,-0.13150977,6
12551,-0.13158824,11
2212,-0.13164519,5
9629,-0.13168816,7
86,-0.13169485,10
8399,-0.13169853,2
2874,-0.13179962,7
6573,-0.1319151,7
12962,-0.1319429,6
3036,-0.13206723,8
13339,-0.1323776,7
5021,-0.13239864,6
2377,-0.13248625,10
7104,-0.13260902,5
5936,-0.13261892,6
7482,-0.13265808,9
6425,-0.13281691,5
9614,-0.13282697,6
11311,-0.1328313,7
8220,-0.13305336,11
12279,-0.13312687,8
10261,-0.13321972,5
5894,-0.13330027,7
7273,-0.13342604,9
6019,-0.13357866,7
11142,-0.13360402,9
5793,-0.13363549,10
5911,-0.13365814,11
3599,-0.13369171,6
9524,-0.1338685,11
9606,-0.13396639,6
11131,-0.13402689,10
12118,-0.13404287,8
2989,-0.1340676,1
4280,-0.13409002,4
4345,-0.13419405,7
546,-0.13423207,5
11735,-0.13431273,9
7463,-0.1343885,10
6388,-0.13444996,6
6432,-0.13512433,6
13447,-0.13512798,5
7451,-0.13519171,6
9533,-0.13528137,8
10575,-0.13568285,7
6891,-0.13573441,8
9344,-0.13598277,9
5866,-0.13606338,8
11906,-0.13609658,9
6191,-0.13633628,5
1453,-0.1363894,4
3212,-0.13641009,6
5438,-0.13645269,6
11486,-0.13658142,11
12333,-0.13661954,8
