entity_name remap_id
"half priced sushi menu" 1293
"ample parking" 1294
"spacious restaurant" 1295
"fair pricing" 1296
"Fans of hearty breakfast" 1297
"People who appreciate attentive service" 1298
"People who prefer fair prices" 1299
"People who like cozy atmosphere" 1300
"Plainfield" 1301
"consistent cleanliness" 1302
"car side service" 1303
"classic menu items" 1304
"chicken biscuit" 1305
"grilled chicken wrap" 1306
"sweet tea" 1307
"family-owned restaurant" 1308
"no pretentious atmosphere" 1309
"Fans of traditional family-owned restaurants" 1310
"Mooresville" 1311
"homemade desserts" 1312
"nostalgic dining experience" 1313
"cafeteria" 1314
"sophisticated" 1315
"classy atmosphere" 1316
"exceptional steaks" 1317
"beautiful outdoor seating" 1318
"fans of gyros" 1319
"cupcake tasting experience" 1320
"cupcakes with good icing" 1321
"moist cupcakes" 1322
"unique burger options" 1323
"good deals" 1324
"happy hour deals" 1325
"variety of seating" 1326
"Fans of neighborhood spots" 1327
"neighborhood bar" 1328
"variety of beer options" 1329
"live music concerts" 1330
"wines" 1331
"local beverages" 1332
"Fans of local beers" 1333
"Fans of local wines" 1334
"bourbon" 1335
"Rye" 1336
"dietary needs" 1337
"variety of flavor options" 1338
"Fans of Tex-Mex" 1339
"Health-conscious diners" 1340
"tavern" 1341
"lively ambiance" 1342
"adaptations" 1343
"variability in service quality" 1344
"Diners seeking tapas-style dining" 1345
"Guests seeking lively ambiance" 1346
"sushi options" 1347
"rolls" 1348
"specials" 1349
"creative presentations" 1350
"fun presentations" 1351
"nice ambiance" 1352
"Dining out" 1353
"Riverview" 1354
"hand-tossed crusts" 1355
"frozen treats" 1356
"delicious flavors" 1357
"addictive flavors" 1358
"nostalgic experience" 1359
"simple surroundings" 1360
"Fans of custard" 1361
"Visitors seeking frozen treats" 1362
"Custard shop" 1363
"Donut shop" 1364
"customizable donuts" 1365
"freshly made donuts" 1366
"Donut enthusiasts" 1367
"Individuals seeking attentive service" 1368
"Those who enjoy cozy restaurants" 1369
"People who like family-owned restaurants" 1370
"Design elements" 1371
"Unique design" 1372
"fun atmosphere" 1373
"skilled chefs" 1374
"good atmosphere" 1375
"fun dining experience" 1376
"eclectic atmosphere" 1377
"music events" 1378
"cocktail enthusiasts" 1379
"healthy eaters" 1380
"Cultural attraction" 1381
"art collections" 1382
"outdoor gardens" 1383
"outdoor movies" 1384
"beer garden" 1385
"diverse art collections" 1386
"stunning outdoor gardens" 1387
"various events" 1388
"art enthusiasts" 1389
"Cultural experience seekers" 1390
"Vinyasa flow" 1391
"yoga" 1392
"Yoga enthusiasts" 1393
"energetic classes" 1394
"innovative classes" 1395
"modern music" 1396
"hands-on instruction" 1397
"welcoming community" 1398
"karma classes" 1399
"teacher training" 1400
"Community service" 1401
"rooftop bars" 1402
"live music events" 1403
"strong drinks" 1404
"Lively social scene" 1405
"prime location" 1406
"chic" 1407
"butter chicken" 1408
"Malai Kofta" 1409
"sliders" 1410
"culinary experience" 1411
"Donut lovers" 1412
"classic films" 1413
"TV series rentals" 1414
"Video rental" 1415
"themed events" 1416
"Unique video rental experience" 1417
"movie enthusiasts" 1418
"Film lovers" 1419
"Barbering" 1420
"styling" 1421
"Trendy haircuts" 1422
"haircut" 1423
"hair styling" 1424
"Styling techniques" 1425
"comfortable" 1426
"Salon" 1427
"Hyde Park" 1428
"elegant" 1429
"Dade City" 1430
"attraction" 1431
"Halloween" 1432
"immersive experiences" 1433
"scary experiences" 1434
"interactive attractions" 1435
"Halloween enthusiasts" 1436
"Thrill-seekers" 1437
"Thrilling experience" 1438
"unique experience" 1439
"Amusement park" 1440
"Exton" 1441
"kid-friendly" 1442
"outdoor games" 1443
"Book store" 1444
"books" 1445
"rare books" 1446
"Signed books" 1447
"local authors" 1448
"Genres" 1449
"True crime" 1450
"Metaphysical" 1451
"Indie stores" 1452
"Browsing experience" 1453
"Avid readers" 1454
"Fans of local authors" 1455
"Genre enthusiasts" 1456
"People who enjoy browsing" 1457
"diverse drink options" 1458
"prompt service" 1459
"Individuals who appreciate quality burgers" 1460
"Individuals who appreciate diverse drink options" 1461
"Individuals who appreciate cozy ambiance" 1462
"Individuals who value prompt service" 1463
"People who like unique burger combinations" 1464
"People who enjoy fun seating layouts" 1465
"People who like great fries" 1466
"Lutz" 1467
"grocery items" 1468
"specialty grocery items" 1469
"local products" 1470
"urban chic" 1471
"downtown location" 1472
"higher" 1473
"Gelato lovers" 1474
"eclectic decor" 1475
"Beatles music" 1476
"Fans of eclectic decor" 1477
"Fans of Beatles music" 1478
"good presentation" 1479
"more" 1480
"exceptional flavor" 1481
"bowl" 1482
"house drinks" 1483
"seasonal menu" 1484
"healthy snacks" 1485
"snacks" 1486
"smoothies" 1487
"Froyo flavors" 1488
"eco-friendly practices" 1489
"Fans of healthy snacks" 1490
"Fans of Froyo flavors" 1491
"Fans of customizable options" 1492
"variety of games" 1493
"Fans of bars" 1494
"Game enthusiasts" 1495
"high-quality drinks" 1496
"park setting" 1497
"running paths" 1498
"dog-friendly amenities" 1499
"scenic views" 1500
"Mississippi River" 1501
"well-maintained" 1502
"clean environment" 1503
"meat-eaters" 1504
"traditional" 1505
"ample portions" 1506
"Resort & Spa" 1507
"relaxing environment" 1508
"massages" 1509
"Foot treatments" 1510
"great atmosphere" 1511
"pescatarian options" 1512
"meat options" 1513
"Higher-end dining" 1514
"variety of styles" 1515
"occasional service hiccups" 1516
"products" 1517
"calm environment" 1518
"quality products" 1519
"shoppers" 1520
"Retail" 1521
"Sparks" 1522
"crunchy crust" 1523
"gooey cheese" 1524
"bar area" 1525
"TVs" 1526
"Large families" 1527
"birthday parties" 1528
"fans of pizza" 1529
"energetic" 1530
"creative drinks" 1531
"Younger crowd" 1532
"energetic atmosphere" 1533
"Alcoholic beverage" 1534
"ingredients" 1535
"unique toppings" 1536
"Latin American" 1537
"cantina feel" 1538
"low-key environment" 1539
"movie tickets" 1540
"older movies" 1541
"comfortable theaters" 1542
"concessions" 1543
"movie theater" 1544
"Post Office" 1545
"extended hours" 1546
"Well-organized staff" 1547
"Passport center" 1548
"Moorestown" 1549
"extensive wine selections" 1550
"unique and delicious" 1551
"five-star dining" 1552
"BYOB enthusiasts" 1553
"Seekers of unique dining experiences" 1554
"Fans of small plates" 1555
"enthusiastic staff" 1556
"music-themed" 1557
"Sandwich lovers" 1558
"activities" 1559
"Cupcake pairings" 1560
"tea-related beverages" 1561
"wide selection" 1562
"reading" 1563
"hot beverages" 1564
"cold beverages" 1565
"neighborhood pub" 1566
"Fans of eclectic places" 1567
"Cider enthusiasts" 1568
"wide variety of toppings" 1569
"cheeseburgers" 1570
"cheese curds" 1571
"flavored shakes" 1572
"costumes" 1573
"Costume" 1574
"party supplies" 1575
"decorations" 1576
"unique gifts" 1577
"event planners" 1578
"Costume lovers" 1579
"Party supplies shoppers" 1580
"Decorations shoppers" 1581
"gift buyers" 1582
"Webster Groves" 1583
"relaxed ambiance" 1584
"hipster atmosphere" 1585
"high-quality meats" 1586
"value" 1587
"limited menu options" 1588
"moderate" 1589
"trendy atmosphere" 1590
"breakfast & brunch" 1591
"Weekend dining" 1592
"Tex-Mex lovers" 1593
"Philadelphia's Chinatown" 1594
"large groups" 1595
"Banquet options" 1596
"Banquet" 1597
"contemporary setting" 1598
"eclectic setting" 1599
"Fairly priced" 1600
"gourmet items" 1601
"Well-stocked market" 1602
"wine club" 1603
"Brandywine River Museum of Art" 1604
"art museum" 1605
"Modern art" 1606
"local art" 1607
"Wyeth family art" 1608
"restored barn" 1609
"diverse collections" 1610
"scenic riverside" 1611
"hearty portions" 1612
"peanut butter pie" 1613
"Local diners" 1614
"busy" 1615
"health-conscious individuals" 1616
"college students" 1617
"St Louis" 1618
"cozy environment" 1619
"Fans of flavorful sandwiches" 1620
"Fans of chicken wings" 1621
"Casual dining lovers" 1622
"unique flavor profiles" 1623
"National Park" 1624
"hikers" 1625
"individuals interested in landscapes" 1626
"desert landscapes" 1627
"Cocktail lovers" 1628
"People who appreciate lively atmosphere" 1629
"People who appreciate cozy atmosphere" 1630
"autism awareness" 1631
"autism-friendly" 1632
"calm" 1633
"dairy-free" 1634
"individuals with dietary restrictions" 1635
"Supporters of autism awareness" 1636
"Individuals seeking affordable baked goods" 1637
"good parking" 1638
"spa experiences" 1639
"relaxation" 1640
"hot tubs" 1641
"cold tubs" 1642
"rib tips" 1643
"tender" 1644
"locally owned business" 1645
"family-owned business" 1646
"Eggplant parm pizza" 1647
"Veggie cheesesteaks" 1648
"Fake meat" 1649
"budget-friendly options" 1650
"hot pot" 1651
"attentive servers" 1652
"appetizers" 1653
"Dental clinic" 1654
"Dental services" 1655
"Emergency dental care" 1656
"quick procedures" 1657
"painless procedures" 1658
"Individuals with negative dental experiences" 1659
"Patients seeking quick dental procedures" 1660
"Patients seeking painless dental procedures" 1661
"dark atmosphere" 1662
"less mainstream dining" 1663
"Upscale hotel" 1664
"spacious rooms" 1665
"central location" 1666
"high-quality service" 1667
"Budget travelers" 1668
"Fans of brunch" 1669
"Dining with friends" 1670
"delicious pizza" 1671
"great beer selection" 1672
"next to gelato spot" 1673
"unique flavors" 1674
"high-quality offerings" 1675
"live jazz music" 1676
"french toast" 1677
"toasts" 1678
"fresh juices" 1679
"interesting decor" 1680
"Fried meat dumplings" 1681
"quick delivery" 1682
"Dessert shop" 1683
"high quality" 1684
"Gelato enthusiasts" 1685
"Dessert lovers" 1686
"Dessert seekers" 1687
"Dessert experience" 1688
"produce" 1689
"organic produce" 1690
"fresh produce" 1691
"local farmers" 1692
"fruits" 1693
"vegetables" 1694
"exploring new and unique fruits and vegetables" 1695
"farmers market" 1696
"Brisket tacos" 1697
"fried green tomatoes" 1698
"touristy" 1699
"citrusy drinks" 1700
"potent cocktails" 1701
"party atmosphere" 1702
"rowdy" 1703
"rowdy atmosphere" 1704
"Collingswood" 1705
"cozy settings" 1706
"historic settings" 1707
"bruschetta" 1708
"Crab Stuffed Mushrooms" 1709
"Salmon BLT" 1710
"Fans" 1711
"date night" 1712
"Special occasion" 1713
"Multi-course dining" 1714
"Modern industrial" 1715
"Curated menus" 1716
"festival" 1717
"Event" 1718
"festival-goers" 1719
"charity supporters" 1720
"local craft beer" 1721
"Midwest craft beer" 1722
"North Wales" 1723
"family-friendly dining" 1724
"Hot pot enthusiasts" 1725
"Buffet fans" 1726
"modern twists" 1727
"banh mi" 1728
"Shaved Milk Ice" 1729
"unique treats" 1730
"parking constraints" 1731
"size constraints" 1732
"Goleta" 1733
"flour tortillas" 1734
"daily specials" 1735
"fast" 1736
"cheap" 1737
"wide beer selection" 1738
"spice level options" 1739
"quiet ambiance" 1740
"People who prefer large portions" 1741
"Customers seeking good service" 1742
"hangout spot" 1743
"Vegan diners" 1744
"Fans of craft cocktails" 1745
"People who appreciate trendy atmosphere" 1746
"People who appreciate knowledgeable staff" 1747
"People who like cozy ambiance" 1748
"People who like chic ambiance" 1749
"Wing's night specials" 1750
"Value seekers" 1751
"grocery selections" 1752
"retro" 1753
"retro atmosphere" 1754
"Fans of retro atmospheres" 1755
"substantial meals" 1756
"delicious baked goods" 1757
"chocolates" 1758
"specialty chocolates" 1759
"Chocolate lovers" 1760
"Baked goods enthusiasts" 1761
"local businesses" 1762
"confectionery" 1763
"bulk options" 1764
"clean store" 1765
"shorter lines" 1766
"creamy" 1767
"rich" 1768
"delicious toppings" 1769
"local" 1770
"Lovers of frozen custard" 1771
"Fans of quick service" 1772
"Fans of local spots" 1773
"Celebration" 1774
"Southern-style barbeque" 1775
"variety of sauce options" 1776
"unique sides" 1777
"blues music" 1778
"Fans of Southern-style barbeque" 1779
"groceries" 1780
"hoagies" 1781
"St Charles" 1782
"Fans of barbecue" 1783
"Whiskey enthusiasts" 1784
"Bourbon enthusiasts" 1785
"Barbecue restaurant" 1786
"Counter restaurant" 1787
"fresh meals" 1788
"quality meals" 1789
"innovative technology" 1790
"ordering" 1791
"payment" 1792
"welcoming ambiance" 1793
"efficient delivery service" 1794
"good portion sizes" 1795
"live performances" 1796
"flavorful sushi" 1797
"dessert options" 1798
"unique desserts" 1799
"great dining experience" 1800
"homemade drinks" 1801
"creative breakfast options" 1802
"Cafe lovers" 1803
"breakfast enthusiasts" 1804
"ice cream martinis" 1805
"homemade sauces" 1806
"delicious desserts" 1807
"incredible cocktails" 1808
"Bargain seekers" 1809
"variety of drink" 1810
"cozy lounge" 1811
"speakeasy vibe" 1812
"small groups" 1813
"happy hours" 1814
"Craft beer aficionados" 1815
"professional baseball" 1816
"Philadelphia Phillies" 1817
"games" 1818
"Philadelphia Phillies stadium" 1819
"pricing" 1820
"team performance" 1821
"frozen desserts" 1822
"brasserie" 1823
"appetizer" 1824
"spirits" 1825
"distillery" 1826
"porter" 1827
"pet-friendly" 1828
"BYOF" 1829
"casual environment" 1830
"enchantadas" 1831
"fish tacos" 1832
"inviting" 1833
"Greek restaurant" 1834
"great customer service" 1835
"luxurious experience" 1836
"tranquil" 1837
"attention to detail" 1838
"relaxation rooms" 1839
"discounts for check-ins" 1840
"Spa enthusiasts" 1841
"Montgomeryville" 1842
"24-hour service" 1843
"Diner lovers" 1844
"hawaiian poke bowls" 1845
"poke" 1846
"açaí bowls" 1847
"bowls" 1848
"juices" 1849
"smoothie" 1850
"drive-through" 1851
"beautiful" 1852
"cultural" 1853
"Wilmington" 1854
"delicious breakfast options" 1855
"long-standing" 1856
"popular" 1857
"daily drink specials" 1858
"enthusiastic sushi chefs" 1859
"lively pub" 1860
"late-night dining" 1861
"Pub-goers" 1862
"at-risk youth programs" 1863
"wraps" 1864
"occasional delays" 1865
"water ice" 1866
"ice" 1867
"refreshing flavors" 1868
"real ingredients" 1869
"Fans of refreshing flavors" 1870
"Fans of authentic flavors" 1871
"hot days" 1872
"Mediterranean" 1873
"Greek salads" 1874
"hummus" 1875
"packaged with care" 1876
"friendly environment" 1877
"unique products" 1878
"hard-to-find products" 1879
"clean store environment" 1880
"Neapolitan-style pizza" 1881
"pizzeria" 1882
"Marlton" 1883
"Cheese aficionados" 1884
"Tea lovers" 1885
"group outings" 1886
"small setting" 1887
"Waiting for seating" 1888
"Chocolate-chip cookies" 1889
"creative coffee drinks" 1890
"community-focused" 1891
"twist" 1892
"handcrafted cocktails" 1893
"Cozy ambience seekers" 1894
"wide menu options" 1895
"casual diner-style" 1896
"Lunch lovers" 1897
"Norristown" 1898
"Dosa" 1899
"chaat" 1900
"low-key" 1901
"Attentive service seekers" 1902
"breads" 1903
"sweet treats" 1904
"bear claws" 1905
"tea cakes" 1906
"croissants" 1907
"lunch sandwiches" 1908
"savory crepes" 1909
"inclusive community spaces" 1910
"engaging events" 1911
"board game nights" 1912
"lively bar" 1913
"Popular music" 1914
"good drink deals" 1915
"People who enjoy burgers" 1916
"People who enjoy lively atmospheres" 1917
"People who enjoy bars" 1918
"pudding" 1919
"small bakery charm" 1920
"Cupcake lovers" 1921
"Pudding lovers" 1922
"clean dining environment" 1923
"accommodating staff" 1924
"Special dietary needs" 1925
"Westchase" 1926
"Phoenixville" 1927
"retro vibe" 1928
"Friendly patrons" 1929
"visually appealing" 1930
"French charm" 1931
"Luxury experience seekers" 1932
"vinyl records" 1933
"slightly cluttered" 1934
"hidden gems" 1935
"queso" 1936
"Vibrant patio" 1937
"80's tunes" 1938
"quick bites" 1939
"Workout options" 1940
"pool" 1941
"Sauna" 1942
"classes" 1943
"fitness classes" 1944
"fitness enthusiasts" 1945
"consistent service" 1946
"Lobster mac and cheese" 1947
"Lobster risotto" 1948
"Buffalo chicken egg rolls" 1949
"Sandwich enthusiasts" 1950
"high-quality ingredients" 1951
"casual atmosphere" 1952
"true" 1953
"boba tea" 1954
"Boba lovers" 1955
"wide selection of flavors" 1956
"generous boba portions" 1957
"refreshing drinks" 1958
"variety of boba options" 1959
"homestyle" 1960
"homestyle breakfast" 1961
"homestyle lunch" 1962
"crab cake benedict" 1963
"eggs benedict" 1964
"Metairie" 1965
"boutique hotel" 1966
"personalized experiences" 1967
"trendy decor" 1968
"easy access to attractions" 1969
"accommodation" 1970
"Leisure" 1971
"artisanal ice cream flavors" 1972
"small business" 1973
"Fans of artisanal ice cream" 1974
"Supporters of small businesses" 1975
"falafel" 1976
"gyro salad" 1977
"Margarita lovers" 1978
"Vibrant atmosphere enthusiasts" 1979
"Taco enthusiasts" 1980
"Happy hour seekers" 1981
"Fans of guacamole" 1982
"ahi tuna" 1983
"Egg roll" 1984
"Spring roll" 1985
"welcoming atmosphere" 1986
"Pho challenge enthusiasts" 1987
"Willow Grove" 1988
"fusion" 1989
"Japanese" 1990
"quiet" 1991
"Romantic diners" 1992
"quiet dining" 1993
"unique pizza toppings" 1994
"inventive pizzas" 1995
"inviting atmosphere" 1996
"Salad lovers" 1997
"variety of burger toppings" 1998
"People with peanut allergies" 1999
"Those seeking local-only dining" 2000
"complimentary items" 2001
"Northern Liberties" 2002
"gym" 2003
"welcoming staff" 2004
"variety in gym equipment" 2005
"different fitness levels" 2006
"special events" 2007
"giveaways" 2008
"diverse fitness community" 2009
"motivating" 2010
"well-equipped fitness environment" 2011
"great" 2012
"People seeking quality baked goods" 2013
